656648,6664587,29 AV DES DUMONES,
653665,6662950,9 R SAINTE-ANGELIQUE,
655532,6667745,26 R PIERRE CORNEILLE,
653523,6662938,26 R SAINTE-ANGELIQUE,
653662,6662961,10 R SAINTE-ANGELIQUE,
655546,6667772,30 R PIERRE CORNEILLE,
655538,6667756,28 R PIERRE CORNEILLE,
651592,6664011,11 R MARCO POLO,
653582,6662947,20 R SAINTE-ANGELIQUE,
651564,6663935,15 R MARCO POLO,
653570,6662934,25 R SAINTE-ANGELIQUE,
653521,6662926,33 R SAINTE-ANGELIQUE,
653558,6662943,22 R SAINTE-ANGELIQUE,
653678,6662952,7 R SAINTE-ANGELIQUE,
653617,6662953,16 R SAINTE-ANGELIQUE,
653630,6662944,15 R SAINTE-ANGELIQUE,
653511,6662924,35 R SAINTE-ANGELIQUE,
653541,6662940,24 R SAINTE-ANGELIQUE,
653594,6662938,21 R SAINTE-ANGELIQUE,
653653,6662948,11 R SAINTE-ANGELIQUE,
653686,6662995,4 R SAINTE-ANGELIQUE,
653583,6662936,23 R SAINTE-ANGELIQUE,
655555,6667789,32 R PIERRE CORNEILLE,
655796,6668182,15 R DU GENERAL CATROUX,
651604,6664065,5 R MARCO POLO,
653493,6662921,37 R SAINTE-ANGELIQUE,
651594,6664028,9 R MARCO POLO,
653690,6662954,5 R SAINTE-ANGELIQUE,
653686,6662995,6 R SAINTE-ANGELIQUE,
653506,6662935,28 R SAINTE-ANGELIQUE,
653606,6662940,19 R SAINTE-ANGELIQUE,
653646,6662978,12 R SAINTE-ANGELIQUE,
653558,6662932,27 R SAINTE-ANGELIQUE,
653676,6662963,8 R SAINTE-ANGELIQUE,
653534,6662928,31 R SAINTE-ANGELIQUE,
651583,6663988,13 R MARCO POLO,
655560,6667798,34 R PIERRE CORNEILLE,
655526,6667733,24 R PIERRE CORNEILLE,
653594,6662949,18 R SAINTE-ANGELIQUE,
653643,6662946,13 R SAINTE-ANGELIQUE,
651604,6664090,3 R MARCO POLO,
653630,6662955,14 R SAINTE-ANGELIQUE,
651607,6664117,1 R MARCO POLO,
653706,6662956,3 R SAINTE-ANGELIQUE,
653546,6662930,29 R SAINTE-ANGELIQUE,
653479,6662930,30 R SAINTE-ANGELIQUE,
651599,6664048,7 R MARCO POLO,
655519,6667721,22 R PIERRE CORNEILLE,
653618,6662942,17 R SAINTE-ANGELIQUE,
657099,6664746,7 ALL JEAN FRANCOIS DE LA PEROUSE,
655594,6668790,9 AV DE LA PROSPECTIVE,
655577,6668788,8 AV DE LA PROSPECTIVE,
655629,6668832,3 AV DE LA PROSPECTIVE,
655549,6668735,13 AV DE LA PROSPECTIVE,
655622,6668825,5 AV DE LA PROSPECTIVE,
655574,6668766,11 AV DE LA PROSPECTIVE,
655629,6668852,2 AV DE LA PROSPECTIVE,
655544,6668748,12 AV DE LA PROSPECTIVE,
655599,6668796,9 AV DE LA PROSPECTIVE,
657103,6664738,5 ALL JEAN FRANCOIS DE LA PEROUSE,
655636,6668840,1 AV DE LA PROSPECTIVE,
657123,6664747,8 ALL JEAN FRANCOIS DE LA PEROUSE,
657293,6664744,7 R SIMONE SIGNORET,
657293,6664777,13 R SIMONE SIGNORET,
657291,6664761,9 R SIMONE SIGNORET,
657289,6664778,11 R SIMONE SIGNORET,
653111,6664717,47 R DE VAUVERT,
654381,6665211,4 R DE LA POISSONNERIE,
653620,6661894,3 R ALCIDE DE GASPERI,
654368,6665205,2 R DE LA POISSONNERIE,
653141,6664728,40 R DE VAUVERT,
654487,6665498,80 R EDOUARD VAILLANT,
654480,6665484,76 R EDOUARD VAILLANT,
654473,6665493,73 R EDOUARD VAILLANT,
654484,6665493,78 R EDOUARD VAILLANT,
654471,6665462,72 R EDOUARD VAILLANT,
654524,6665460,74 R EDOUARD VAILLANT,
654482,6665474,74 R EDOUARD VAILLANT,
654480,6665468,74 R EDOUARD VAILLANT,
654414,6665507,67 R EDOUARD VAILLANT,
650111,6664736,43 RTE DE MARMAGNE,
650071,6664750,42 RTE DE MARMAGNE,
656514,6667101,171 R DE TURLY,
653845,6664502,17 R DU CHARIOT,
656447,6667025,161 R DE TURLY,
656499,6667052,167 R DE TURLY,
656482,6667043,165 R DE TURLY,
653840,6664515,16 R DU CHARIOT,
656465,6667034,163 R DE TURLY,
650074,6664737,45 RTE DE MARMAGNE,
653842,6664508,15 R DU CHARIOT,
653836,6664509,18 R DU CHARIOT,
653896,6667760,11 R PAULINE KERGOMARD,
653702,6661747,13 R PAUL-HENRI SPAAK,
653878,6667798,15 R PAULINE KERGOMARD,
653700,6661774,15 R PAUL-HENRI SPAAK,
653886,6667797,16 R PAULINE KERGOMARD,
653711,6661804,19 R PAUL-HENRI SPAAK,
653702,6661794,17 R PAUL-HENRI SPAAK,
654894,6666095,2 CHE DES 4 PELLES,
653887,6667779,13 R PAULINE KERGOMARD,
654783,6664002,14 BD DU MARECHAL JOFFRE,
653705,6661731,11 R PAUL-HENRI SPAAK,
653526,6663726,199 BD DE L'AVENIR,
653560,6663029,28 R JULES SANDEAU,
653657,6663069,17 R JULES SANDEAU,
653664,6663133,8 R JULES SANDEAU,
652736,6664185,78 RTE DE LA CHAPELLE,
653649,6663143,12 R JULES SANDEAU,
653651,6663032,30 R JULES SANDEAU,
653650,6663072,24 R JULES SANDEAU,
653511,6663706,205 BD DE L'AVENIR,
653650,6663048,28 R JULES SANDEAU,
653687,6663133,4 R JULES SANDEAU,
653650,6663094,20 R JULES SANDEAU,
653650,6663060,26 R JULES SANDEAU,
653676,6663133,6 R JULES SANDEAU,
653536,6663744,201 BD DE L'AVENIR,
652742,6664175,59 RTE DE LA CHAPELLE,
653652,6663148,10 R JULES SANDEAU,
653678,6663126,7 R JULES SANDEAU,
653604,6663041,28 R JULES SANDEAU,
653657,6663061,19 R JULES SANDEAU,
653657,6663100,11 R JULES SANDEAU,
653657,6663075,15 R JULES SANDEAU,
653698,6663126,3 R JULES SANDEAU,
653650,6663084,22 R JULES SANDEAU,
653650,6663106,18 R JULES SANDEAU,
653698,6663150,2 R JULES SANDEAU,
653649,6663118,16 R JULES SANDEAU,
653668,6663125,9 R JULES SANDEAU,
653688,6663126,5 R JULES SANDEAU,
653649,6663130,14 R JULES SANDEAU,
653657,6663086,13 R JULES SANDEAU,
652722,6664171,61 RTE DE LA CHAPELLE,
655167,6667517,9 R GUSTAVE EIFFEL,
654652,6665080,1 R LESCUYER,
656458,6666918,38 ALL DES AMANDINES,
651678,6664102,4 CHE TORTIOT,
655202,6667541,13 R GUSTAVE EIFFEL,
656515,6666918,18 ALL DES AMANDINES,
654650,6665123,2 R LESCUYER,
656518,6666923,20 ALL DES AMANDINES,
654633,6665115,4 R LESCUYER,
653213,6664779,8 BD DE L'AVENIR,
655186,6667530,11 R GUSTAVE EIFFEL,
656470,6666915,36 ALL DES AMANDINES,
651703,6662929,3 CHE SAINT-JULIEN,
654485,6664065,4 R FRANCOIS ALEXANDRE HAZE,
653709,6664275,40 R BARBES,
653708,6664268,42 R BARBES,
656552,6667887,30 R PIERRE BROSSOLETTE,
653639,6665137,29 R DU PRINAL,
655656,6662901,37 R DES FILEUSES,
655664,6662929,32 R DES FILEUSES,
656545,6667878,15 R PIERRE BROSSOLETTE,
653588,6665382,4 PL RABELAIS,
656524,6667915,34 R PIERRE BROSSOLETTE,
656478,6667946,23 R PIERRE BROSSOLETTE,
655677,6662906,33 R DES FILEUSES,
653555,6665391,6 PL RABELAIS,
654225,6665364,8 R VIALA,
653572,6665395,4 PL RABELAIS,
655667,6662904,35 R DES FILEUSES,
655733,6662932,24 R DES FILEUSES,
656511,6667929,36 R PIERRE BROSSOLETTE,
656515,6667908,19 R PIERRE BROSSOLETTE,
655708,6662922,28 R DES FILEUSES,
655719,6662905,25 R DES FILEUSES,
655723,6662928,26 R DES FILEUSES,
655696,6662906,29 R DES FILEUSES,
656530,6667892,17 R PIERRE BROSSOLETTE,
655700,6662912,27 R DES FILEUSES,
654231,6665361,10 R VIALA,
655683,6662915,32 R DES FILEUSES,
656543,6667898,32 R PIERRE BROSSOLETTE,
654145,6667024,26 R MONGE,
654152,6667001,25 R MONGE,
654157,6667008,24 R MONGE,
654146,6667010,27 R MONGE,
654137,6667037,28 R MONGE,
654136,6667026,21 R MONGE,
654164,6666998,22 R MONGE,
655270,6665057,98 R CHARLET,
654367,6663924,38 R ALBERT HERVET,
654373,6663931,36 R ALBERT HERVET,
654367,6663905,47 R ALBERT HERVET,
653654,6665174,7 COUR SAINT-MEDARD,
655270,6665064,21 R CHARLET,
655285,6665056,100 R CHARLET,
654354,6663905,42 R ALBERT HERVET,
655228,6665046,90 R CHARLET,
654388,6663951,32 R ALBERT HERVET,
655290,6665066,23 R CHARLET,
653656,6665180,7 COUR SAINT-MEDARD,
654382,6663929,43 R ALBERT HERVET,
653668,6665186,5 COUR SAINT-MEDARD,
655236,6665048,92 R CHARLET,
654380,6663940,34 R ALBERT HERVET,
654361,6663915,40 R ALBERT HERVET,
653646,6665194,3 COUR SAINT-MEDARD,
655291,6665056,102 R CHARLET,
655246,6665051,94 R CHARLET,
655224,6665058,9 R CHARLET,
654370,6663912,47 R ALBERT HERVET,
655222,6665053,15 R CHARLET,
654394,6663944,41 R ALBERT HERVET,
655259,6665055,96 R CHARLET,
655306,6665057,106 R CHARLET,
654335,6665271,89 R MIREBEAU,
654324,6665247,86 R MIREBEAU,
654304,6665261,79 R MIREBEAU,
654328,6665249,89 R MIREBEAU,
654341,6665242,95 R MIREBEAU,
654309,6665258,81 R MIREBEAU,
654287,6665267,75 R MIREBEAU,
654782,6662863,3 R DU 19 MARS 1962,
654795,6662868,4 R DU 19 MARS 1962,
654297,6665264,77 R MIREBEAU,
654337,6665244,93 R MIREBEAU,
654312,6665247,84 R MIREBEAU,
654795,6662847,2 R DU 19 MARS 1962,
654783,6662845,1 R DU 19 MARS 1962,
654318,6665254,85 R MIREBEAU,
654775,6662924,9 R DU 19 MARS 1962,
654279,6665266,74 R MIREBEAU,
654332,6665247,91 R MIREBEAU,
654290,6665262,76 R MIREBEAU,
654336,6665240,90 R MIREBEAU,
654299,6665259,78 R MIREBEAU,
654346,6665252,21 R MIREBEAU,
654334,6665271,89 R MIREBEAU,
654781,6662899,7 R DU 19 MARS 1962,
654781,6662881,5 R DU 19 MARS 1962,
654331,6665244,88 R MIREBEAU,
654794,6662888,6 R DU 19 MARS 1962,
654792,6662912,8 R DU 19 MARS 1962,
654343,6665237,92 R MIREBEAU,
653909,6664571,39 R FULTON,
656340,6666916,4 ALL HENRI SALLE,
656327,6666910,11 ALL HENRI SALLE,
656346,6666923,6 ALL HENRI SALLE,
653952,6664544,27 R FULTON,
653946,6664551,27 R FULTON,
653930,6664568,31 R FULTON,
653944,6664555,27 R FULTON,
653937,6664570,29 R FULTON,
656339,6666886,3 ALL HENRI SALLE,
653935,6664543,33 R FULTON,
656345,6666880,1 ALL HENRI SALLE,
653917,6664566,37 R FULTON,
656354,6666939,16 ALL HENRI SALLE,
656363,6666935,12 ALL HENRI SALLE,
656334,6666909,2 ALL HENRI SALLE,
656358,6666939,14 ALL HENRI SALLE,
656328,6666896,7 ALL HENRI SALLE,
656326,6666904,9 ALL HENRI SALLE,
653923,6664568,35 R FULTON,
656364,6666928,10 ALL HENRI SALLE,
656334,6666892,5 ALL HENRI SALLE,
656358,6666922,8 ALL HENRI SALLE,
654498,6665523,88 R EDOUARD VAILLANT,
655875,6668109,4 R DU GENERAL DEBENEY,
655116,6667507,2 R DU COMMANDANT CHARCOT,
655774,6666745,34 R PAUL VERLAINE,
656398,6667340,269 RTE DE SAINT-MICHEL,
653040,6664035,18 R RONSARD,
654482,6665540,83 R EDOUARD VAILLANT,
653000,6664018,24 R RONSARD,
656420,6667329,228 RTE DE SAINT-MICHEL,
655034,6667525,18 R DU COMMANDANT CHARCOT,
654488,6665530,81 R EDOUARD VAILLANT,
655767,6666764,38 R PAUL VERLAINE,
652988,6664013,26 R RONSARD,
654454,6665553,83 R EDOUARD VAILLANT,
656411,6667351,271 RTE DE SAINT-MICHEL,
656525,6667231,1980 RTE DE SAINT-MICHEL,
655080,6667526,5 R DU COMMANDANT CHARCOT,
655092,6667494,3 R DU COMMANDANT CHARCOT,
655025,6667538,20 R DU COMMANDANT CHARCOT,
652968,6664001,28 R RONSARD,
653015,6664024,22 R RONSARD,
653044,6664027,17 R RONSARD,
656396,6667317,226 RTE DE SAINT-MICHEL,
655017,6667557,24 R DU COMMANDANT CHARCOT,
654462,6665546,83 R EDOUARD VAILLANT,
655863,6668132,1 R DU GENERAL DEBENEY,
653015,6664015,21 R RONSARD,
655904,6668107,5 R DU GENERAL DEBENEY,
655876,6668124,3 R DU GENERAL DEBENEY,
653051,6664040,16 R RONSARD,
654572,6664233,17 R DE BEAUMONT,
655124,6665299,76 CHE DES PREBENDES,
654555,6664231,15 R DE BEAUMONT,
654242,6666298,33 R GASTON WIMBEE,
654546,6664219,16 R DE BEAUMONT,
655143,6665306,73 CHE DES PREBENDES,
654277,6666330,25 R GASTON WIMBEE,
654428,6662496,5 PROM CHARLES DICKENS,
654426,6662496,1 PROM CHARLES DICKENS,
654252,6666318,18 R GASTON WIMBEE,
654259,6666306,29 R GASTON WIMBEE,
654251,6666294,31 R GASTON WIMBEE,
654286,6666342,23 R GASTON WIMBEE,
654427,6662496,3 PROM CHARLES DICKENS,
655138,6665305,71 CHE DES PREBENDES,
654559,6664214,18 R DE BEAUMONT,
654269,6666320,27 R GASTON WIMBEE,
655273,6669250,36 R RASPAIL,
655256,6669266,40 R RASPAIL,
656605,6667475,3 R GEORGES POLITZER,
656672,6667431,8 R GEORGES POLITZER,
656634,6667433,4 R GEORGES POLITZER,
653042,6664666,6 R PHILIPPE LEBON,
656714,6667410,16 R GEORGES POLITZER,
653055,6664683,10 R PHILIPPE LEBON,
653036,6664671,5 R PHILIPPE LEBON,
653068,6664712,13 R PHILIPPE LEBON,
653044,6664682,7 R PHILIPPE LEBON,
655261,6669260,38 R RASPAIL,
653078,6664724,15 R PHILIPPE LEBON,
656648,6667428,6 R GEORGES POLITZER,
655824,6662982,12 R DES FILEUSES,
656618,6667438,2 R GEORGES POLITZER,
653034,6664656,4 R PHILIPPE LEBON,
653606,6665394,2 PL RABELAIS,
655251,6669270,42 R RASPAIL,
653470,6669448,55 CHE DE L'EPINIERE,
653075,6664708,14 R PHILIPPE LEBON,
650539,6662085,4 CHE DE BEAULIEU,
655308,6669276,58 R RASPAIL,
655827,6662991,6 R DES FILEUSES,
653027,6664660,3 R PHILIPPE LEBON,
656700,6667412,12 R GEORGES POLITZER,
653084,6664720,16 R PHILIPPE LEBON,
655283,6669242,34 R RASPAIL,
653027,6664630,2 R PHILIPPE LEBON,
655274,6669247,32 R RASPAIL,
653065,6664696,12 R PHILIPPE LEBON,
653060,6664701,11 R PHILIPPE LEBON,
653048,6664674,8 R PHILIPPE LEBON,
656616,6667446,5 R GEORGES POLITZER,
656691,6667421,10 R GEORGES POLITZER,
656640,6667438,7 R GEORGES POLITZER,
656706,6667405,14 R GEORGES POLITZER,
655799,6662980,14 R DES FILEUSES,
656665,6667436,9 R GEORGES POLITZER,
653052,6664692,9 R PHILIPPE LEBON,
655257,6669232,16 R RASPAIL,
655492,6665067,132 R CHARLET,
655507,6665067,134 R CHARLET,
655530,6665068,138 R CHARLET,
655537,6665076,69 R CHARLET,
655538,6665067,142 R CHARLET,
655478,6665066,130 R CHARLET,
655519,6665068,136 R CHARLET,
655525,6665077,67 R CHARLET,
656510,6667198,8 R GASTON BERGER,
655018,6663897,9 R JEAN DE BERRY,
656524,6667170,4 R GASTON BERGER,
653752,6664614,2 R DES URBETS,
656504,6667211,10 R GASTON BERGER,
655038,6663916,7 R JEAN DE BERRY,
653758,6664594,1 R DES URBETS,
653736,6664634,6 R DES URBETS,
655011,6663890,11 R JEAN DE BERRY,
656530,6667156,2 R GASTON BERGER,
655075,6663952,1 R JEAN DE BERRY,
653735,6664628,5 R DES URBETS,
653762,6664646,6 R DES URBETS,
653772,6664608,2 R DES URBETS,
655066,6663942,3 R JEAN DE BERRY,
653754,6664604,3 R DES URBETS,
653747,6664621,4 R DES URBETS,
653730,6664634,7 R DES URBETS,
656517,6667184,6 R GASTON BERGER,
653744,6664614,5 R DES URBETS,
653613,6663194,13 COUR JEAN LOUIS BONCOEUR,
653557,6663182,5 COUR JEAN LOUIS BONCOEUR,
653533,6663179,3 COUR JEAN LOUIS BONCOEUR,
653519,6663177,2 COUR JEAN LOUIS BONCOEUR,
653524,6663176,4 COUR JEAN LOUIS BONCOEUR,
653521,6663181,1 COUR JEAN LOUIS BONCOEUR,
653598,6663191,11 COUR JEAN LOUIS BONCOEUR,
653346,6663340,39 IMP CAMILLE PELLETAN,
653319,6663345,35 IMP CAMILLE PELLETAN,
653198,6663365,22 IMP CAMILLE PELLETAN,
653279,6663353,31 IMP CAMILLE PELLETAN,
653219,6663364,23 IMP CAMILLE PELLETAN,
653249,6663359,27 IMP CAMILLE PELLETAN,
653154,6663377,11 IMP CAMILLE PELLETAN,
651359,6662620,170 CHE DE VILLENEUVE,
653311,6663343,40 IMP CAMILLE PELLETAN,
651321,6662594,174 CHE DE VILLENEUVE,
653366,6663312,45 IMP CAMILLE PELLETAN,
653370,6663327,45 IMP CAMILLE PELLETAN,
653179,6663368,18 IMP CAMILLE PELLETAN,
653228,6663362,23 IMP CAMILLE PELLETAN,
652082,6664626,9 R CHARLES EDOUARD LE CORBUSIER,
653232,6663358,26 IMP CAMILLE PELLETAN,
653273,6663351,34 IMP CAMILLE PELLETAN,
653237,6663361,25 IMP CAMILLE PELLETAN,
653338,6663330,43 IMP CAMILLE PELLETAN,
653140,6663380,9 IMP CAMILLE PELLETAN,
652073,6664636,14 R CHARLES EDOUARD LE CORBUSIER,
651403,6662457,173 CHE DE VILLENEUVE,
653342,6663294,45 IMP CAMILLE PELLETAN,
651389,6662628,161 CHE DE VILLENEUVE,
651343,6662615,1907 CHE DE VILLENEUVE,
653291,6663333,36 IMP CAMILLE PELLETAN,
653134,6663377,12 IMP CAMILLE PELLETAN,
653168,6663374,13 IMP CAMILLE PELLETAN,
653244,6663356,28 IMP CAMILLE PELLETAN,
655429,6663850,29 AV CARNOT,
652050,6664638,16 R CHARLES EDOUARD LE CORBUSIER,
651336,6662577,167 CHE DE VILLENEUVE,
652063,6664628,11 R CHARLES EDOUARD LE CORBUSIER,
653318,6663322,42 IMP CAMILLE PELLETAN,
653330,6663302,44 IMP CAMILLE PELLETAN,
651364,6662538,167 CHE DE VILLENEUVE,
653205,6663364,22 IMP CAMILLE PELLETAN,
653283,6663349,36 IMP CAMILLE PELLETAN,
651352,6662555,167 CHE DE VILLENEUVE,
653334,6663342,37 IMP CAMILLE PELLETAN,
653188,6663367,20 IMP CAMILLE PELLETAN,
653179,6663372,15 IMP CAMILLE PELLETAN,
653296,6663350,33 IMP CAMILLE PELLETAN,
655436,6663855,31 AV CARNOT,
651360,6662652,168 CHE DE VILLENEUVE,
655442,6663860,33 AV CARNOT,
653254,6663354,30 IMP CAMILLE PELLETAN,
653349,6663338,41 IMP CAMILLE PELLETAN,
653270,6663355,29 IMP CAMILLE PELLETAN,
653190,6663370,17 IMP CAMILLE PELLETAN,
651378,6662519,167 CHE DE VILLENEUVE,
651337,6662605,172 CHE DE VILLENEUVE,
653295,6663321,38 IMP CAMILLE PELLETAN,
653200,6663368,21 IMP CAMILLE PELLETAN,
653223,6663360,24 IMP CAMILLE PELLETAN,
655450,6663866,35 AV CARNOT,
652092,6664634,12 R CHARLES EDOUARD LE CORBUSIER,
651371,6662617,165 CHE DE VILLENEUVE,
652062,6664637,14 R CHARLES EDOUARD LE CORBUSIER,
653215,6663362,24 IMP CAMILLE PELLETAN,
652044,6664631,13 R CHARLES EDOUARD LE CORBUSIER,
656481,6667580,5 R HUBERT DE LAGARDE,
656486,6667570,3 R HUBERT DE LAGARDE,
656492,6667561,1 R HUBERT DE LAGARDE,
656212,6664330,28 AV DES BIGARELLES,
652824,6663475,30 AV DES FRERES VOISIN,
652866,6663484,24 AV DES FRERES VOISIN,
652837,6663478,28 AV DES FRERES VOISIN,
653991,6665702,60 AV JEAN JAURES,
656345,6662674,3 ALL CAMILLE GUERIN,
656475,6666974,31 ALL DES AMANDINES,
656352,6662667,4 ALL CAMILLE GUERIN,
656468,6666978,33 ALL DES AMANDINES,
656441,6666976,11 ALL DES AMANDINES,
656373,6662675,6 ALL CAMILLE GUERIN,
656446,6666973,37 ALL DES AMANDINES,
656488,6666981,27 ALL DES AMANDINES,
656354,6662704,5 ALL CAMILLE GUERIN,
656454,6666977,35 ALL DES AMANDINES,
656448,6666980,13 ALL DES AMANDINES,
656435,6666943,1 ALL DES AMANDINES,
653991,6665678,58 AV JEAN JAURES,
656328,6662652,2 ALL CAMILLE GUERIN,
656484,6666975,29 ALL DES AMANDINES,
656435,6666950,3 ALL DES AMANDINES,
656372,6662692,7 ALL CAMILLE GUERIN,
656325,6662661,1 ALL CAMILLE GUERIN,
654568,6665666,132 R EDOUARD VAILLANT,
654537,6665673,111 R EDOUARD VAILLANT,
654567,6665687,117 R EDOUARD VAILLANT,
655955,6664265,91 AV MARCEL SEMBAT,
654564,6665680,115 R EDOUARD VAILLANT,
651856,6664811,153 R LOUIS MALLET,
654570,6665691,119 R EDOUARD VAILLANT,
654559,6665672,113 R EDOUARD VAILLANT,
654572,6665674,134 R EDOUARD VAILLANT,
654578,6665686,138 R EDOUARD VAILLANT,
654576,6665681,136 R EDOUARD VAILLANT,
654668,6664907,11 R PESCHEREAU,
654648,6664938,3 R PESCHEREAU,
654599,6665762,1 AV MARX DORMOY,
654641,6664909,7 R PESCHEREAU,
654247,6665378,7 R SOUS LES CEPS,
654652,6664905,9 R PESCHEREAU,
655471,6664040,104 BD AUGER,
653528,6661674,32 R DE FORLI,
656008,6668384,1 R VINCENT DETHARE,
653533,6661650,34 R DE FORLI,
656035,6668432,18 R VINCENT DETHARE,
655476,6664048,49 BD AUGER,
656012,6668381,12 R VINCENT DETHARE,
655975,6668454,26 R VINCENT DETHARE,
655928,6668134,3 R DU GENERAL FRANCHET D'ESPEREY,
655483,6664039,51 BD AUGER,
655968,6668434,28 R VINCENT DETHARE,
655960,6668412,30 R VINCENT DETHARE,
655977,6668442,7 R VINCENT DETHARE,
655967,6668365,4 R VINCENT DETHARE,
655486,6664036,49 BD AUGER,
656029,6668433,5 R VINCENT DETHARE,
655997,6668356,10 R VINCENT DETHARE,
655484,6664024,108 BD AUGER,
656021,6668408,3 R VINCENT DETHARE,
655940,6668083,2 R DU GENERAL FRANCHET D'ESPEREY,
655952,6668388,32 R VINCENT DETHARE,
655996,6668340,8 R VINCENT DETHARE,
655969,6668371,11 R VINCENT DETHARE,
655970,6668334,6 R VINCENT DETHARE,
655506,6664039,53 BD AUGER,
655986,6668462,24 R VINCENT DETHARE,
655932,6668109,4 R DU GENERAL FRANCHET D'ESPEREY,
655477,6664032,106 BD AUGER,
655967,6668415,9 R VINCENT DETHARE,
656032,6668419,16 R VINCENT DETHARE,
656023,6668400,14 R VINCENT DETHARE,
653760,6665473,16 R DES POULIES,
653752,6665474,16 R DES POULIES,
655383,6667316,8 AV STENDHAL,
655754,6664947,111 AV ERNEST RENAN,
654186,6667819,114 RTE DES COULANGIS,
654169,6667801,116 RTE DES COULANGIS,
654194,6667828,112 RTE DES COULANGIS,
655777,6664983,117 AV ERNEST RENAN,
655849,6664971,129 AV ERNEST RENAN,
655790,6664956,119 AV ERNEST RENAN,
655807,6664960,123 AV ERNEST RENAN,
655779,6664960,115 AV ERNEST RENAN,
654221,6667857,110 RTE DES COULANGIS,
655877,6664978,129 AV ERNEST RENAN,
655816,6664962,125 AV ERNEST RENAN,
654205,6667841,112 RTE DES COULANGIS,
655762,6664949,113 AV ERNEST RENAN,
654158,6667789,118 RTE DES COULANGIS,
654235,6667875,108 RTE DES COULANGIS,
655799,6664958,121 AV ERNEST RENAN,
654340,6665187,45 R COURSARLON,
654321,6665177,50 R COURSARLON,
657318,6664858,10 ALL MARC ALLEGRET,
653690,6663258,19 R PIERRE MOTIN,
655838,6668880,9 CHE DE LA GRAVETTE,
654650,6664622,21 R DE SARREBOURG,
655829,6668845,5 CHE DE LA GRAVETTE,
654326,6665179,50 R COURSARLON,
654340,6665184,54 R COURSARLON,
654329,6665183,43 R COURSARLON,
655803,6668787,1 CHE DE LA GRAVETTE,
654321,6665179,41 R COURSARLON,
654670,6664600,19 R DE SARREBOURG,
653670,6663270,17 R PIERRE MOTIN,
657319,6664842,8 ALL MARC ALLEGRET,
651882,6665079,23 ALL CLAUDE DEBUSSY,
653714,6663262,21 R PIERRE MOTIN,
654660,6664598,21 R DE SARREBOURG,
655852,6668911,10 CHE DE LA GRAVETTE,
653679,6663250,18 R PIERRE MOTIN,
657320,6664823,6 ALL MARC ALLEGRET,
654355,6665189,58 R COURSARLON,
657321,6664897,14 ALL MARC ALLEGRET,
657323,6664798,4 ALL MARC ALLEGRET,
654348,6665186,56 R COURSARLON,
653726,6663264,23 R PIERRE MOTIN,
655834,6668862,7 CHE DE LA GRAVETTE,
654332,6665181,52 R COURSARLON,
657317,6664873,12 ALL MARC ALLEGRET,
655841,6668891,11 CHE DE LA GRAVETTE,
654176,6666632,8 R ARMAND BISSON,
654197,6666644,23 R ARMAND BISSON,
654220,6666652,14 R ARMAND BISSON,
654204,6666647,25 R ARMAND BISSON,
654236,6663924,38 R HENRI SELLIER,
654253,6663864,73 R HENRI SELLIER,
654237,6663958,53 R HENRI SELLIER,
654169,6666632,15 R ARMAND BISSON,
654186,6666640,19 R ARMAND BISSON,
654244,6663919,63 R HENRI SELLIER,
654250,6663881,71 R HENRI SELLIER,
654653,6663584,29 R COLBERT,
654156,6666627,11 R ARMAND BISSON,
654213,6666649,14 R ARMAND BISSON,
654162,6666630,13 R ARMAND BISSON,
654174,6666634,17 R ARMAND BISSON,
654241,6663894,42 R HENRI SELLIER,
654248,6663892,69 R HENRI SELLIER,
654242,6663934,57 R HENRI SELLIER,
655719,6662772,7 IMP DU POITOU,
655691,6662763,1 IMP DU POITOU,
654243,6663880,44 R HENRI SELLIER,
654240,6663942,55 R HENRI SELLIER,
654246,6663863,46 R HENRI SELLIER,
654128,6666615,3 R ARMAND BISSON,
654190,6666642,21 R ARMAND BISSON,
654208,6666649,27 R ARMAND BISSON,
654247,6663901,67 R HENRI SELLIER,
654229,6666656,16 R ARMAND BISSON,
654120,6666612,1 R ARMAND BISSON,
655702,6662768,3 IMP DU POITOU,
655711,6662772,5 IMP DU POITOU,
654246,6663911,65 R HENRI SELLIER,
654137,6666619,5 R ARMAND BISSON,
654226,6666656,29 R ARMAND BISSON,
654142,6666621,7 R ARMAND BISSON,
654243,6663926,61 R HENRI SELLIER,
654663,6663589,27 R COLBERT,
654149,6666624,9 R ARMAND BISSON,
655970,6664509,2080 R DE LA SALLE D'ARMES,
655302,6662944,122 R DE GIONNE,
654510,6664571,9 R DES HEMERETTES,
655278,6663016,112 R DE GIONNE,
655968,6664495,44 R DE LA SALLE D'ARMES,
655335,6662890,130 R DE GIONNE,
655359,6662869,93 R DE GIONNE,
654464,6664571,15 R DES HEMERETTES,
654534,6664571,5 R DES HEMERETTES,
655331,6662908,87 R DE GIONNE,
655268,6662962,118 R DE GIONNE,
655327,6662902,128 R DE GIONNE,
655312,6662938,83 R DE GIONNE,
655226,6662987,116 R DE GIONNE,
654484,6664571,11 R DES HEMERETTES,
655280,6663006,114 R DE GIONNE,
655353,6662865,134 R DE GIONNE,
655306,6662955,81 R DE GIONNE,
655340,6662895,89 R DE GIONNE,
654476,6664571,13 R DES HEMERETTES,
654560,6664572,1 R DES HEMERETTES,
655284,6663025,73 R DE GIONNE,
